source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,distance_pc
65666102884206848,58.318577934063626,23.349339904045625,6.865076901566834,0.0993014052510261,17.188845023349536,-41.70022565167011,17.307737350463867,3.165634155273437,1.0078301429748535,145.66479215575393
65675895409522048,57.91290560165287,23.367730001000808,8.117417323793795,0.0820724517107009,21.38182935914153,-48.72743631326327,17.106327056884766,3.155588150024414,1.112267255783081,123.19189221290833
65732447241199744,58.98356165238337,23.567063288875055,7.487212114131658,0.0150057887658476,19.137855370932986,-46.08277784358752,12.259071350097656,1.3021392822265625,1.085237741470337,133.56106181532652
65788423552262016,59.52371703333152,24.097939388782255,6.068019296247271,0.1003997474908828,12.915840404023246,-31.390987276662692,17.358112335205078,2.943592071533203,0.933401346206665,164.7984212275732
66429232674604544,57.61403231496382,23.379012559358603,7.228956227453397,0.0692769736051559,19.83778070687911,-44.85419874781838,16.54180145263672,3.002833366394043,1.038414478302002,138.33255708511575
66452047540860160,57.38016945576194,23.688630836824323,7.362058685060756,0.0740532726049423,19.957750625646163,-44.52370465052084,16.796695709228516,3.1152381896972656,1.0409425497055054,135.83157140939682
66507882115488128,57.5091413924293,23.862222908526427,7.5888018064744225,0.0428682789206504,19.78431628377371,-45.29047102789216,15.73947811126709,2.7262563705444336,0.9465680122375488,131.7731079953683
66712253837994880,57.026765715524206,24.114207274352665,7.217691953294109,0.0763904973864555,20.11224968831819,-46.85380121235583,16.74034309387207,2.988431930541992,0.9946762919425964,138.5484454685831
66729635568719872,56.84331611744425,24.238406871747408,7.500762900049822,0.1413289457559585,20.214841140132236,-44.31925434107877,17.61745834350586,3.456382751464844,0.9481335878372192,133.31977204523525
66791624833561856,56.93522462565709,24.61533104100053,7.365399225658677,0.1040396392345428,20.029976741282752,-43.499459079977576,17.191495895385742,2.9639434814453125,1.1320453882217407,135.76996566816396
66808220587759104,56.619370547231206,24.75879046514577,7.300009059416653,0.0303750243037939,20.4865665870412,-46.516538720071175,13.698107719421388,1.847630500793457,1.096565842628479,136.98613136788495
66850517426494208,57.67018622911764,24.667248287920746,7.21695823861784,0.1155419796705246,19.463760308571743,-44.37617719432432,17.439727783203125,3.07291030883789,0.9871055483818054,138.5625310465307
66911231083913600,57.80779965610001,25.386302306443408,7.494606979507357,0.0434668734669685,19.43880335389787,-46.52088425027251,15.793972969055176,2.777464866638184,1.041243314743042,133.42927824425198
66926211929978880,57.18360002514792,25.10607888928261,7.336499163047003,0.0637994706630706,18.277633549560008,-45.99954302701701,16.598264694213867,2.963631629943848,1.0045340061187744,136.30479303219587
66937722442239232,57.48658127066376,25.37279946686077,8.742589010882115,0.0641376972198486,17.27580511064702,-49.08533149809946,16.26383399963379,2.7189159393310547,1.0246020555496216,114.38259293159904
67046780250475520,59.37571143713621,25.27954546488887,6.2993591238593725,0.037136435508728,16.908245049374024,-37.940405028701456,15.07986545562744,2.310026168823242,1.1463574171066284,158.74630741600566
68261053403709312,55.57465383102236,24.115879200282908,7.320116788280949,0.0775334239006042,20.98818941876304,-45.19580121506285,17.022443771362305,3.116959571838379,0.995741367340088,136.60984229116914
68262973252098304,55.47065675738656,24.12341385042586,7.273094336703306,0.1083730906248092,19.99213843563659,-46.07738211039895,17.225759506225586,3.091122627258301,1.0468140840530396,137.4930605469463
68300326584600448,55.92983392964239,24.54879813387668,6.856196578912851,0.0972024723887443,18.70053415032632,-42.47265477404482,17.220603942871094,3.1797542572021484,1.0279401540756226,145.85346095175183
68381793524163968,55.41607227662017,24.874865531724303,7.484319407549663,0.1235093772411346,21.256245694455195,-46.41398930723031,17.43678092956543,3.27579116821289,0.8956408500671387,133.6126834714282
68409590551634944,54.432830021285966,24.25910626830108,6.987047908264266,0.0773873180150985,19.79345000635472,-53.23806098766336,15.32761287689209,1.976546287536621,1.0458738803863523,143.1219612530783
68504114192465024,54.16215997655144,24.6467581952438,6.311283464473738,0.15498748421669,15.008967831722494,-34.893390610049835,17.83767318725586,3.037689208984375,1.0134227275848389,158.44637713216457
68616779774936064,54.54287511580009,25.19232754266036,6.736415344704626,0.1648151278495788,18.87003552564,-43.00822540983453,17.880090713500977,3.2857589721679688,1.0344209671020508,148.44690370615018
69811948914407168,56.169922338576605,24.818333957946876,7.489501972504944,0.0215753577649593,20.238677643478304,-45.445803609583365,9.715471267700195,0.705683708190918,1.1954097747802734,133.52022653457414
69945814454871680,56.17999120209439,25.875322446353035,7.573754288408809,0.0214484129101037,19.765767321605686,-45.89511551848927,11.437773704528809,1.0962276458740234,1.051377534866333,132.03491451134636
69990241597280640,57.28688342330232,25.89671500101408,7.293267658349723,0.0332202948629856,18.81362173874884,-46.1659037655231,15.007920265197754,2.494368553161621,1.0934405326843262,137.1127520399099
70049477786093056,56.53968722097999,26.13864853414509,7.485472360190818,0.0223580077290534,20.089646263149955,-45.749888817886266,11.516263008117676,1.2716522216796875,1.1745491027832031,133.59210372857595
70060610341280128,56.93293309774499,26.224011715764597,7.117148539463226,0.0730831250548362,20.062687055667485,-44.78331391588192,16.817138671875,3.045492172241211,0.9817764163017272,140.50570877580978
63327682168301952,56.87979393771575,21.18071408449666,7.907977523120273,0.0714621543884277,20.201596848501357,-48.22956223295642,16.878278732299805,3.107724189758301,0.9688981771469116,126.45458299247001
63995562466405760,56.70921754523774,22.211633483804448,7.066697909247392,0.1390329450368881,20.74025760401136,-44.14092913446135,17.78173065185547,3.4892616271972656,0.995036244392395,141.50880833485363
